Sucursal;Division;Categoria;Grupo;Producto;ProdNombre;Proveedor;SALDOUNDTOTAL; Total Costo Und.
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE000998;AUDIO BL20A 200W BLUETOOTH 5.0 AMPLIFICADOR AMZ;AMAZON (USA);2;L3,088.80
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001029;CONECTOR POWER PLUS MACHO CHINA 2024;SIN ESPESIFICAR;103;L125.86
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001030;CONECTOR POWER PLUS HEMBRA CHINA 2024;SIN ESPESIFICAR;29;L33.33
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001048;CABEZAL HP 713 P/PLOTTER;ASESORIA Y DESARROLLO DE SISTEMAS, S.A. DE C.V.;2;L18,000.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001078;CABLE DISPLAY PORT A HDMI;FELIPE ANTONIO GONZALEZ MADRID;2;L526.73
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001126;SOPORTE TECHO TV LCD/LED ;FELIPE ANTONIO GONZALEZ MADRID;2;L2,580.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001137;BATERIA 100AH 12V GEL;FELIPE ANTONIO GONZALEZ MADRID;12;L34,652.93
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001139;VELCRO DE 3/4 X 10MTS. NEGRO;FELIPE ANTONIO GONZALEZ MADRID;9;L1,755.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001150;BATERIA KINGTIANLI CR2032 CHINA 2024;SIN ESPESIFICAR;2,422.00;L4,315.52
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001151;ALKALINE BATTERY TIANQIU CHINA 2024;SIN ESPESIFICAR;4,305.00;L2,875.27
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002040;DETECTOR DE GAS ROCKWELL;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;14;L3,545.92
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002041;MOUSE PAD;FELIPE ANTONIO GONZALEZ MADRID;18;L1,722.83
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002072;PASTA TERMICA SABO 30G;FELIPE ANTONIO GONZALEZ MADRID;3;L675.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002081;"COMPUERTA PARA REGISTRO PLASTICA 12""X12"" ACCESO TE";PAPER DEPOT S.A DE C.V;11;L2,794.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002104;"COMPUERTA P/REGISTRO 14""X14"" ACCESO TECHO/PARED";PAPER DEPOT S.A DE C.V;7;L2,407.52
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002165;CARGADOR CON BATERIA AAA 400 MAH Y CARGA AA;ALMACEN EL PAJARO AZUL S.A DE C.V;1;L271.04
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002189;CARGADOR CON BATERIA AA 3000MAH Y CARGA AAA;ALMACEN EL PAJARO AZUL S.A DE C.V;2;L859.50
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002194;CABLE HDMI+ DISPLAY PORT A HDMI;IBC LAPTOP REPAIR, INC;3;L78.40
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002198;CARGADOR DE PARED WEKOME 2 USB-C + USB 65W;SYCOM S.A. DE C.V.;1;L604.35
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002277;CARGADOR ORIGINAL LENOVO TIPO C 65W OEM;OFFICE COMPUTERS S. DE R.L.;1;L773.81
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002319;TIMBRE DIGITAL INALAMBRICO 38 TONOS C/2 CAMPANAS;DISTRIBUIDORA TECNOLOGICA DE HONDURAS S.A;1;L433.91
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002321;FUENTE DE ENERGIA 5V 2A 5.5X2.5MM;CIRCUITOS Y DESARROLLOS EN TECNOLOGIA S DE RL;2;L330.43
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002322;FUENTE DE ENERGIA 12V 3A;CIRCUITOS Y DESARROLLOS EN TECNOLOGIA S DE RL;3;L730.44
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002328;ADAPTADOR DE CORRIENTE 12V 1A AC 110-240V;ALMACEN EL PAJARO AZUL S.A DE C.V;5;L712.50
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002352;PAQUETE D/2 PROTECTORES D/PANTALLA P/SAMSUNG ;SIN ESPESIFICAR;1;L287.77
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002355;SOPORTE PARA TV FIJO TEKNO FIJO 32-55;DISTRIBUCIONES UNIVERSALES S.A. DE C.V.;1;L155.32
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002364;TENAZA CRIMPADORA TRENDNET CAT5/6 RJ11/RJ12,RJ45 ;TELAP S.A;1;L737.60
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002383;PLAYSTATION 5 DIGITAL 825GB;AMAZON (USA);2;L20,244.61
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002384;PLAYSTATION 5 DIGITAL EDITION - ASTRO BOT BUNDLE;SIN ESPESIFICAR;1;L13,325.23
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE00983;BORNER MINI PARA BATERIA (PAR);SEGURIDAD Y ELECTRONICA MAFO S.A. DE C.V.;2;L295.66
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;SEL001950;CONTROL PARA TV-RCA;ALMACEN EL JORDAN S DE R.L;1;L86.09
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;USA000102;USADO SOPORTE PARA TV ;SIN ESPESIFICAR;2;L400.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE000731;PLATTEN ROLLER ASSEMBLY;SIN ESPESIFICAR;1;L0.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002067;"SOPORTE P/PARED D/TV 40""-80"" CHINA 2025";SIN ESPESIFICAR;2;L777.30
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE000376;PUNTERO LASER INA/TARGUS AMP16US;OFFICE COMPUTERS S. DE R.L.;1;L612.50
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE001115;SOPORTE P/TV 32-70;TORNILLOS Y SERVICIOS MULTIPLES LACAST S.A DE C.V;2;L2,086.95
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002409;TORNILLO RACKEABLE ;SYCOM S.A. DE C.V.;168;L730.42
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002419;MICROFONO INALAMBRICO HOLLYLAND LARK M2 AMZ;AMAZON (USA);1;L2,653.43
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002420;TRIPODE 61 PLG P/VLOGGING AMZ;AMAZON (USA);1;L1,017.15
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE002417;PAIR OF SFP MODULES, S-35LC20D+S+53LC20D;QUALITY INDUSTRIAL CONSTRUCCION S DE RL;1;L2,117.20
BSU01;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;ELE000691;SOPORTE P/TV ARTICULADO 37-90 KLIPX ;A&L HONDURAS S DE R.L. DE C.V.;2;L2,600.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE000924;ADAPTADOR DE ENCHUFE DE VIAJE-AMZ;AMAZON (USA);7;L1,481.63
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE000928;ADAPTADOR DE VOLTAJE PARA CAMARAS MACHO-HEMBRA;FELIPE ANTONIO GONZALEZ MADRID;6;L120.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE000957;ADAPTADOR HDMI MACHO A VGA HEMBRA XTECH ;ACCESORIOS PARA COMPUTADORAS Y OFICINAS S.A DE C.V;2;L187.66
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE000987;ADAPTADOR 2 ENTRADAS CHINO 2023;SIN ESPESIFICAR;9;L1,285.38
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE001114;ADAPTADOR DISPLAY PORT A VGA HEMBRA;FELIPE ANTONIO GONZALEZ MADRID;1;L135.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE002158;ADAPTADOR DISPLAY PORT A HDMI;OFFICE COMPUTERS S. DE R.L.;11;L928.62
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE002159;ADAPTADOR USB-C A HDMI HEMBRA IMEXX;ACCESORIOS PARA COMPUTADORAS Y OFICINAS S.A DE C.V;5;L1,089.15
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE002249;EXTENDER HDMI 30 METROS POR CABLE UTP 1RJ45 CAT6;SYCOM S.A. DE C.V.;1;L190.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE002254;ADAPTADOR DE PANTALLA USB 3.0 A VIDEO VGA;TECNO GARANTIA EXPRES;1;L260.87
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE002269;EXTENSION USB 2.0 MACHO-HEMBRA 3M MINDPURE ;SYCOM S.A. DE C.V.;1;L108.70
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE002365;L009UiGS IN DESKTOP/1U RACKMOUNT ROUTER OS;QUALITY INDUSTRIAL CONSTRUCCION S DE RL;3;L9,512.08
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE00901;ADAPTADOR HDMI A VGA ;TECHNO OFFICE SUPPLIES S, DE R.L.;6;L543.90
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;SEL001683;ADAPTADOR 110V 6A-250V CHINA 2024;SIN ESPESIFICAR;972;L1,208.63
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;SEL001684;ADAPTADOR 110V 10A-250V CHINA 2024;SIN ESPESIFICAR;859;L2,136.02
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE002320;CABLE ARGOM USB 3.0 MACHO A HEMBRA 6FT/1.8;OFFICE COMPUTERS S. DE R.L.;5;L475.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;ELE002435;ADAPTADOR ARGOM USB TIPO C A RJ45;OFFICE COMPUTERS S. DE R.L.;2;L655.58
BSU01;ELECTRONICA;EQUIPO COMPUTO;BIOMETRICO;ELE002313;BIOMETRICO ZKTECO MB360 PLUS WIFI ADMS ;OFFICE COMPUTERS S. DE R.L.;5;L20,028.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;BIOMETRICO;ELE002441;KIT CONTROL DE ACCESO ZKTEKO;FELIPE ANTONIO GONZALEZ MADRID;1;L3,795.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000009;CABLE UTP CAT6 AZUL BELDEN ROLLO USAR;FELIPE ANTONIO GONZALEZ MADRID;2,000.00;L7,800.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000018;CABLE DE VIDEO DISPLAYPORT HDMI M-M 1M;OFFICE COMPUTERS S. DE R.L.;4;L1,548.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000022;CABLE DE AUDIO MACHO A MACHO;SIN ESPESIFICAR;6;L1,418.40
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000023;CABLE CADDY + SATA DELL OPTIPLEX;SIN ESPESIFICAR;9;L1,350.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000025;CABLE PARA DISCO SATA(MEGABYTE);SIN ESPESIFICAR;20;L330.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000026;CABLE DE PODER SATA (MEGABYTE);SIN ESPESIFICAR;25;L475.25
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000027;CABLE DE CANON MACHO A 3.5 STEREO DE 6FT;ALMACEN EL PAJARO AZUL S.A DE C.V;6;L1,366.66
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000968;CONECTOR RCA MACHO METAL DORADO;ALMACEN EL PAJARO AZUL S.A DE C.V;10;L150.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000981;CABLE 3.5 STEREO MACHO A 2 RCA MACHO 6F CELULAR ;ALMACEN EL PAJARO AZUL S.A DE C.V;1;L171.46
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE001008;CABLE PARA MICROFONO CANON A CANON 50FT;ALMACEN EL PAJARO AZUL S.A DE C.V;2;L1,350.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE001069;CABLE DE 3.5 MACHO STEREO A 1/4 MACHO MONO 10FT;ALMACEN EL PAJARO AZUL S.A DE C.V;9;L1,485.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE001095;HDMI VIDEO WALL CONTROLER 2X2 SPLITTER ;LEONEL EDUARDO RODRIGUEZ MELGAR ;1;L5,134.54
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE002031;CABLE DE PODER/ DELL SFF PC i5 8TH;IBC LAPTOP REPAIR, INC;10;L299.47
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE002103;CABLE 2 RCA A 2 RCA DE 6FT DORADO Y BLINDADO;ALMACEN EL PAJARO AZUL S.A DE C.V;6;L480.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE002295;CABLE HDMI A VGA ;TECHNO OFFICE SUPPLIES S, DE R.L.;13;L3,250.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE002308;CABLE DISPLAYPORT A VGA MACHO   ;OFFICE COMPUTERS S. DE R.L.;7;L1,265.84
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;SEL001733;PV CABLE, PV1-F 1X4.0 BLACK CABLE P/ PANEL SOLAR ;SIN ESPESIFICAR;6,000.00;L75,370.50
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;SEL001734;PV CABLE, PV1-F 1X4.0 RED CABLE P/PANEL SOLAR;SIN ESPESIFICAR;6,000.00;L75,370.50
BSU01;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;ELE000008;CABLE UTP CAT5 VORTTEK;SYCOM S.A. DE C.V.;1;L1,200.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CAMARAS;ELE000250;CAMARA TURBO TIPO BALA HD 1080P 2MP;FELIPE ANTONIO GONZALEZ MADRID;5;L2,339.92
BSU01;ELECTRONICA;EQUIPO COMPUTO;CAMARAS;ELE000564;HIKVISION CAMARA BULLET METAL 1080 HD 16 C.;SIN ESPESIFICAR;1;L1,749.27
BSU01;ELECTRONICA;EQUIPO COMPUTO;CAMARAS;ELE001039;CAMARA DE VIGILANCIA 4K 360 CHINA 2024;SIN ESPESIFICAR;8;L5,428.43
BSU01;ELECTRONICA;EQUIPO COMPUTO;CAMARAS;ELE001040;CAMARA D/ VIGILANCIA 4K DOMO CHINA 2024;SIN ESPESIFICAR;49;L40,068.95
BSU01;ELECTRONICA;EQUIPO COMPUTO;CAMARAS;ELE001146;CAMARA D/SEGURIDAD TIPO DOMO/PEQUEÑA CHINA 2024;SIN ESPESIFICAR;1;L1,905.29
BSU01;ELECTRONICA;EQUIPO COMPUTO;CAMARAS;ELE002255;MINI CAMARA TIPO BALA FIJA DE 2 MP, RESOLUCION;DANILOS STORE SA;4;L1,900.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CANALETA/IT;ELE000189;CANALETA 100X45 S/DIV-S/ADHES DEXON;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;5;L1,535.08
BSU01;ELECTRONICA;EQUIPO COMPUTO;CANALETA/IT;ELE000190;CANALETA 50X25 CON ADHESIVO 2 MT BLANCA;SIN ESPESIFICAR;6;L660.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;ELE001076;LBE-5AC-GEN2 RADIO LITEBEAM CON ANTENA UBIQUITI;FELIPE ANTONIO GONZALEZ MADRID;5;L10,375.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;ELE001119;PROTECTOR ELECT 6 ENCH AGUILA ;AGENCIA LA MUNDIAL S.A DE C.V;2;L179.26
BSU01;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;ELE002070;PROTECTOR DSP-1 C/PANTALLA;ELECTRO CONTROLES S. DE R.L DE C.V;1;L3,250.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;ELE002110;PROTECTOR DE VOLTAJE INVERSOR ;FELIPE ANTONIO GONZALEZ MADRID;3;L3,510.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;ELE002351;SAMSUNG TABLET ANDROID GALAXY TAB S10 FE;AMAZON (USA);1;L11,978.96
BSU01;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;ELE002387;CPU DELL OPTIPLEX 3000 INTER CORE 5, 12 GENERACION;LAPTOPS STORE DE HONDURAS, S. DE R.L. DE C.V.;10;L70,000.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;ELE002436;DELL OPTIPLEX 3080 INTEL I5 10GEN 16GB RAM 256GB;LAPTOPS STORE DE HONDURAS, S. DE R.L. DE C.V.;6;L36,000.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;ELE001131;TERMINAL CAT 5 CHINA;SIN ESPESIFICAR;1,269.00;L674.99
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;ELE001132;TERMINAL CAT 6 CHINA;SIN ESPESIFICAR;113;L84.33
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;ELE001165;CONECTOR RJ45 CAT6 CHINO;SIN ESPESIFICAR;900;L1,707.22
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;ELE001166;CONECTOR RJ45 CAT5 CHINO;SIN ESPESIFICAR;1,000.00;L1,241.77
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;ELE002204;BOTA/MANGUITO AISLANTE CONECTOR MODULAR RJ45 AZUL;FELIPE ANTONIO GONZALEZ MADRID;30;L51.76
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;ELE002290;BOTA/MANGUITO AISLANTE PARA CONECTOR RJ45 GRIS;DANILOS STORE SA;74;L204.37
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;SEL001455;PRENSA STOP 3/4 REFRIGERACION ;CIA MERCANTIL LA CASA BLANCA SRL CV;178;L2,314.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;SEL001499;PRENSA STOP PG 1/2;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;31;L389.05
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;SEL001500;CONECTOR YC 25-25 1/0;CIA MERCANTIL LA CASA BLANCA SRL CV;18;L294.05
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;SEL001720;PRENSA STOP PG 1;CIA MERCANTIL LA CASA BLANCA SRL CV;1;L33.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;SEL001796;MINI STRAIGHT CONNECTOR BLANCO;ELECTRO REPUESTOS S. DE R.L.;1;L73.68
BSU01;ELECTRONICA;EQUIPO COMPUTO;CONVERTIDORES;ELE001171;CONVERTIDOR 110V-220V 1000W CHINO;SIN ESPESIFICAR;1;L465.60
BSU01;ELECTRONICA;EQUIPO COMPUTO;DISCO DURO;ELE000436;DISCO DURO CRUCIAL BX500 1TB 2.5;OFFICE COMPUTERS S. DE R.L.;1;L2,792.21
BSU01;ELECTRONICA;EQUIPO COMPUTO;DISCO DURO;ELE000470;DISCO DURO 4TB ;FELIPE ANTONIO GONZALEZ MADRID;1;L2,987.50
BSU01;ELECTRONICA;EQUIPO COMPUTO;DISCO DURO;ELE000650;"UNIDAD DE ESTADO SOLIDO A400 480GB 2.5"" SATA3 KING";FELIPE ANTONIO GONZALEZ MADRID;5;L4,920.23
BSU01;ELECTRONICA;EQUIPO COMPUTO;DISCO DURO;ELE001057;UNIDAD DE ESTADO SOLIDO A400 240GB 2.5 ;FELIPE ANTONIO GONZALEZ MADRID;4;L3,120.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;DISCO DURO;ELE001058;UNIDAD DE ESTADO SOLIDO A400 480GB 2.5 ;FELIPE ANTONIO GONZALEZ MADRID;10;L11,000.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;DISCO DURO;ELE001176;DISCO DURO E/SOLIDO 128GB CHINO;SIN ESPESIFICAR;15;L6,673.87
BSU01;ELECTRONICA;EQUIPO COMPUTO;DISCO DURO;ELE002059;DISCO DURO 6TB ;FELIPE ANTONIO GONZALEZ MADRID;1;L6,317.86
BSU01;ELECTRONICA;EQUIPO COMPUTO;DVR;ELE000219;DVR 16 CANALES ACUSENSE DS-7116HGHI-M1(F);TECHNO OFFICE SUPPLIES S, DE R.L.;1;L2,054.61
BSU01;ELECTRONICA;EQUIPO COMPUTO;FUENTES DE PODER;ELE000150;FUENTE DE PODER 43382 150W100/220VS/24VDC PEDESTAL;ELECTRO CONTROLES S. DE R.L DE C.V;5;L4,250.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;FUENTES DE PODER;ELE000559;FUENTE INDUSTRIAL 12V-24V 30A-360W;SIN ESPESIFICAR;1;L1,100.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;FUENTES DE PODER;ELE000584;FUENTE DE PODER 18 CANALES P/CAMARAS 12V 20A;FELIPE ANTONIO GONZALEZ MADRID;1;L1,721.63
BSU01;ELECTRONICA;EQUIPO COMPUTO;FUENTES DE PODER;ELE001084;FUENTE D/PODER INDUSTRIAL 24V 3AMP;VICTOR MANUEL ZELAYA VEGA;1;L550.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;FUENTES DE PODER;SEL001551;PROTECTOR D/PICOS CPD 2SALIDA;ACCESORIOS PARA COMPUTADORAS Y OFICINAS S.A DE C.V;17;L3,264.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE000752;CARNET PVC BLANCO P/IMPRESORA PQ100;TUBELITE CENTROAMERICA S.A.;400;L1,316.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE000876;IMPRESORA MULTIFUNCIONAL EPSON L3250 WIFI;OFFICE COMPUTERS S. DE R.L.;4;L22,284.21
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE000901;CARTUCHO DE TINTA SOLVENTE AMZ C.S;AMAZON (USA);1;L3,704.66
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE000944;IMPRESORA D/FACTURAS CHINO2023 (80250;SIN ESPESIFICAR;10;L7,918.95
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE001019;IMPRESORA TTP-244CE CHINA 2024;SIN ESPESIFICAR;3;L9,665.53
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE001067;IMPRESORA EPSON TERMICA DE PUNTOTMT88VII TIENDAS;FELIPE ANTONIO GONZALEZ MADRID;5;L31,750.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE001168;IMPRESORA TERMCIA XP-N260H CHINA;SIN ESPESIFICAR;2;L2,207.37
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE001170;IMPRESORA MS-B80B CHINA;SIN ESPESIFICAR;4;L4,138.80
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE002187;IMPRESORA EPSON TERMICA TM T88V M244A REFULBISH ;DIGITAL PLANET S DE R.L. DE C.V.;4;L16,844.80
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE002279;IMPRESORA TERMICA TM-T88V M 44A REACONDICIONADA;DIGITAL PLANET S DE R.L. DE C.V.;1;L3,500.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;ELE000724;IMPRESORA MULTIFUNCIONAL EPSON 3250 ;A&L HONDURAS S DE R.L. DE C.V.;1;L5,500.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;INVERSOR;SEL001729;INVERSOR D/LUZ 220AC G-5000D 53UND P/PANEL SOLAR;SIN ESPESIFICAR;1;L9,722.79
BSU01;ELECTRONICA;EQUIPO COMPUTO;INVERSOR;ELE000253;INVERSOR MARCA TRACE MODELO US2524 2500W GG;FELIPE ANTONIO GONZALEZ MADRID;1;L27,470.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;JACK;ELE000202;JACK RJ45 CAT6 USAR;FELIPE ANTONIO GONZALEZ MADRID;10;L550.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;JACK;ELE001083;JACK RJ45 CAT5 USAR;FELIPE ANTONIO GONZALEZ MADRID;10;L400.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;JACK;ELE001163;JACK RJ45 CAT5 CHINO MS-7;SIN ESPESIFICAR;250;L1,508.93
BSU01;ELECTRONICA;EQUIPO COMPUTO;JACK;ELE001164;JACK RJ45 CAT6 CHINO MS-8;SIN ESPESIFICAR;11;L66.39
BSU01;ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;ELE000178;LIMPIADOR SABO CONTAC CLEANERQ;ACCESORIOS PARA COMPUTADORAS Y OFICINAS S.A DE C.V;41;L7,425.30
BSU01;ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;ELE000179;ESPUMA LIMPIADORA SABO 480ML;FELIPE ANTONIO GONZALEZ MADRID;8;L1,200.00
BSU01;ELECTRONICA;EQUIPO COMPUTO;MEMORIA;ELE000330;MEMORIA DDR2 KG 2 GB 800MHZ DIMM2;SIN ESPESIFICAR;2;L1,378.20
